,created,day,hr,month,name,text,truth,characters2,characters4,characters3,combined,words,numbersInName,specialCharsText,capsInText
267,2017-01-14 04:32:17,14.0,4.0,1.0,paulinett,"RT @blicqer: Familiarity breeds contempt. 
Aesop
#quote
#blackquotes https://t.co/RyL0rDcq3v",-1,-1,-1,-1,-1,-1,0,95,7
268,2014-04-05 13:25:00,5.0,13.0,4.0,milknmuffins,@loveis_hopefull @FedoraHippie Should've been doing this after Season 1 when they fired Frank Darabont and cut the budget almost in half.,1,1,1,1,1,1,0,137,6
269,2012-01-15 14:11:00,15.0,14.0,1.0,LivvyLuvz1,Today has been such a productive day! 3 classes done and I've made almost $200 before 1:30 woohoo!!,1,1,1,-1,-1,-1,1,99,2
270,2008-11-13 23:01:00,13.0,23.0,11.0,UQ_News,"All Hallows' Eve falls on October 31. Carried across years and continents, strange things happen. Where is this? https://t.co/wx4XNXI3Du",1,-1,1,1,-1,1,0,136,11
271,2010-07-16 09:44:00,16.0,9.0,7.0,dhowE_,"First day spent REALLY breaking into the urban style world, and first thing I notice is the lack of coverage on women‰ЫЄs streetwear.",1,1,1,1,1,1,0,133,8
272,2013-12-23 08:44:00,23.0,8.0,12.0,Deer_Head_Xiris,@actuallyTired and on tumblr once you get a little bit of fame you immediately regret it because now you're somehow involved in every drama,1,1,1,1,1,1,0,139,1
273,2017-01-25 16:42:12,25.0,16.0,1.0,kathiemrr,RT @MaryG0401: #ItsRiskyTo tell me the ending of a book! https://t.co/WRmD0xwRwj,-1,-1,-1,-1,-1,-1,0,80,11
274,2013-09-15 22:05:00,15.0,22.0,9.0,RunningA_Quote,"Success isn't something that just happens - success is learned, success is practiced and then it is shared. -Sparky Anderson",1,1,1,1,-1,1,0,124,3
275,2010-08-15 09:53:00,15.0,9.0,8.0,dreinoceros,"@strictmachine Found mooshrooms at -6700,+4100. Dragged 3 back 99% of the way and then 2 FELL IN A FUCKING HOLE AND DIED. Ergh.",1,1,1,1,1,1,0,127,28
276,2016-02-21 09:23:58,21.0,9.0,2.0,lazykstafford,RT @gerfingerpoken: .@Greta van Susteren Comes Out 4 Ammo Ban: Gun grabbers up 2 old tricks. https://t.co/dn72tScZo9  #2A #PJNET - https://…,-1,-1,-1,-1,-1,-1,0,140,17
277,2016-09-05 16:27:22,5.0,16.0,9.0,ten_gop,"If Islam is peaceful...
Why are woman forced to cover their bodies to not be raped by males?🤔 https://t.co/GVSmYZbTax",-1,1,-1,-1,1,-1,0,117,9
278,2016-11-06 23:58:37,6.0,23.0,11.0,hiimkhloe,RT @EAERADIO: #NowPlaying “Shine On” By @DSYMusic. Listen On https://t.co/bTkRenExKV @HITS1037 (Sponsored By https://t.co/FDKjUEvvEa) #Live…,-1,-1,-1,-1,-1,-1,0,140,39
279,2015-09-23 10:33:00,23.0,10.0,9.0,NuFlailsAbout,"So...you held a gun to me, you still don't trust me, you questioned my decision to shoot Udina, and now you want a spot on the Normandy?",1,1,1,1,1,1,0,136,3
280,2011-07-28 17:45:00,28.0,17.0,7.0,GKToddHenny,I do dumb shit sometimes and afterwards just think to myself how can any nigga be so stupid and why that nigga gotta be me. Lmfao,1,1,1,1,1,1,0,129,2
281,2017-01-24 11:01:58,24.0,11.0,1.0,mr_clampin,#IKnewWeWereDoomed when you Dm'd me your nudes,-1,-1,-1,-1,-1,-1,0,46,6
282,2016-10-27 02:48:08,27.0,2.0,10.0,watchmewalkin,RT @RealAlexJones: Exclusive: Infowars speaks with Bill Clinton's 'son' Danney Williams after YouTube censors his channel https://t.co/PjRN…,-1,-1,-1,-1,-1,-1,0,140,16
283,2010-11-18 11:16:00,18.0,11.0,11.0,5yellowdogdem,George Bush and Dick Cheney need to vacation in Irac the paradise they created,1,1,1,1,1,1,1,78,5
284,2009-07-23 15:31:00,23.0,15.0,7.0,musichalltavern,We are really excited to be starting our 3rd UK and Ireland tour @TowngateTheatre #basildon 3rd Feb #connectingessex https://t.co/dkaIgBEGAD,1,1,-1,1,1,-1,0,140,13
285,2016-11-05 16:49:11,5.0,16.0,11.0,watchmewalkin,RT @FoxNews: WIKILEAKS: Clinton pal praises Hillary: 'Eventually she will sound like a human' https://t.co/Eoqsq3jVJp https://t.co/WHJnDJDQ…,-1,-1,-1,-1,-1,-1,0,140,26
286,2015-07-24 14:14:00,24.0,14.0,7.0,HayleysCloset,‰Є¤еИ #Blue/#Purple #ShortSleeve and #SpaghettiStrap #Top #Junior's #Medium #M #Summer #Spring https://t.co/s1WSZb2GFB https://t.co/6JNvYjxfCd,1,-1,-1,-1,-1,1,0,142,22
287,2009-12-26 14:05:00,26.0,14.0,12.0,tastetyee,my birthday is 21 days away and im not excited at all,1,1,1,1,1,1,0,53,0
288,2016-11-24 15:04:14,24.0,15.0,11.0,dominicvalent,#IAmThankfulFor all my Mutuals. Y'all make me happy every single day. I love y'all,-1,-1,-1,-1,-1,1,0,82,7
289,2017-02-05 13:19:07,5.0,13.0,2.0,dorothiebell,RT @Tea_Party_Chris: The latest Conservative Speak! https://t.co/KJlEsAB99w Thanks to @jesscombes @francis_kfnx @conserveangle #maga #trump…,-1,-1,-1,-1,-1,-1,0,140,14
290,2016-10-06 14:28:34,6.0,14.0,10.0,chadsloyer,RT @ReaganWorld: I think I think more about this country then u kool-aid drinkers..Vote for Trump if you will but stop comparing him… ,-1,-1,-1,-1,-1,-1,0,134,8
291,2010-03-05 11:03:00,5.0,11.0,3.0,visualstudio10,"A Multi-Tenant (SaaS) Application With https://t.co/sEcH2UBcAY MVC, Angularjs, EntityFramework and ASP. ... https://t.co/5ZcaLp0YTz",1,1,1,1,1,1,2,131,26
292,2009-09-23 14:50:00,23.0,14.0,9.0,pjwilliamstwins,Excited to intro 2016 Target Field enhancements - Minnie &amp; Paul's (open to all fans) and CATCH (Season Tix venue). https://t.co/8ME4e9fGgV,1,1,-1,1,1,1,0,142,16
293,2016-10-03 10:59:27,3.0,10.0,10.0,newarkvoice,"Stop-and-frisk is a sham, but Trump pretends otherwise | Editorial",-1,-1,-1,-1,-1,-1,0,66,3
294,2015-08-07 05:57:00,7.0,5.0,8.0,iLikeBenzos,@TalkTalk_UK and learn some netsec 101,1,1,-1,1,1,1,0,38,4
295,2010-12-08 12:26:00,8.0,12.0,12.0,nickylumb,Flightscope X2i with Peli Case for sale. Unit is in excellent condition and full working order.,1,1,1,1,1,-1,0,95,5
296,2012-09-14 15:49:00,14.0,15.0,9.0,TorchOWyatt,"From what I hear, it was a misunderstanding and he hung up as soon as he realized he was in the quiet car @Deanofcomedy @CNNOpinion",1,1,1,1,1,1,0,131,7
297,2016-11-01 00:03:17,1.0,0.0,11.0,jacquelinisbest,"RT @Cernovich: #ClintonNewsNetwork is working hard to cover up this story. Share it widely! 
https://t.co/CDMSxPEYL6",-1,-1,-1,-1,-1,-1,0,117,15
298,2014-01-31 15:10:00,31.0,15.0,1.0,liberalchick511,#ShoutYourAbortion and #ladypartsjustice let's try this hashtag. #itwastherightchoiceforher.,1,1,-1,-1,-1,1,3,92,3
299,2016-10-19 15:21:37,19.0,15.0,10.0,amandavgreen,RT @CurtCBryant: Which Eastern European country will Trump's next wife come from?  #RejectedDebateTopics https://t.co/AMYQQMKpUv,-1,-1,-1,-1,-1,-1,0,128,20
300,2016-10-05 14:36:07,5.0,14.0,10.0,giselleevns,#RuinADinnerInOnePhrase I replaced all sauces with mayo tonight,-1,-1,-1,-1,-1,-1,0,63,7
301,2016-12-09 20:15:11,9.0,20.0,12.0,lazykstafford,"RT @RyanDDowns: Max!  Thank you for following, @superafroman; 
God bless you!  Merry🎄Christmas!  
#ryanddowns  ☃️",-1,-1,-1,-1,-1,-1,0,115,10
302,2009-10-30 19:02:00,30.0,19.0,10.0,WarrenIsDead,"@friarzero there's a lot going on here, i think, and it's best to just experience it",1,1,1,1,1,1,0,84,0
303,2016-10-02 15:11:15,2.0,15.0,10.0,todaybostonma,Giuliani claims Trump 'a genius' for not paying taxes https://t.co/mZQ1U8nLKB #politics https://t.co/M1yAERzqWa,-1,-1,-1,-1,-1,-1,0,111,13
304,2017-04-19 18:55:40,19.0,18.0,4.0,mrclydepratt,RT @HaitianAllStarZ: Kemba's Harrowing Take On 'Greed' https://t.co/ggumzkER0o,-1,-1,-1,-1,-1,-1,0,78,13
305,2016-11-08 22:19:08,8.0,22.0,11.0,prettylaraplace,Just landed in #Manchester #NewHampshire with @realDonaldTrump #MakeAmericaGreatAgain #TrumpForPresident,-1,-1,-1,-1,-1,-1,0,104,13
306,2016-08-15 13:52:36,15.0,13.0,8.0,traceyhappymom,"RT @ErikHandy: ""The most significant way ‘Suicide Squad’ affects the DCEU is that it should now be rebooted.""

That's what I thought.",-1,-1,-1,-1,-1,-1,0,135,13
307,2009-08-24 13:04:00,24.0,13.0,8.0,SusanRosenstein,"Read about pressing issues of CEOs, CFOs and CIOs  and how they deal with them - today's WSJ Report, C-Suite Strategies. Great insights.",1,1,1,1,-1,1,0,136,18
308,2017-01-02 14:54:07,2.0,14.0,1.0,giselleevns,RT @coolcalmron: #2017SurvivalTips use Fist of the Northstar to destroy enemies. https://t.co/ZJmjAoCoG0,-1,-1,-1,-1,-1,-1,0,104,11
309,2017-02-15 17:49:28,15.0,17.0,2.0,thefoundingson,They're becoming unhinged https://t.co/S9irAPf6Xv,-1,1,-1,1,-1,1,0,49,5
310,2016-11-20 21:49:07,20.0,21.0,11.0,dailysandiego,The Latest: Obama affirms continuity of ties with Canada https://t.co/q4bZnWXdSS https://t.co/GPy8dGKIff,-1,-1,-1,-1,-1,-1,0,104,14
311,2015-09-18 07:42:00,18.0,7.0,9.0,audreytristan,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
312,2015-01-15 07:36:43,15.0,7.0,1.0,johnbranchh,It's amazing how someone can turn a very bad day into the best day of your life.,-1,1,1,1,-1,1,0,80,1
313,2009-02-10 13:44:00,10.0,13.0,2.0,iTishda,@jhaywardbenzal I was only out for an hour this afternoon and it was so lovely and late-Autumn early-Winter that I actually smiled :),1,1,1,1,1,1,0,133,4
314,2016-08-27 20:46:42,27.0,20.0,8.0,southlonestar,"Muslim woman gets flogged for WEARING TROUSERS. The harsh reality of Sharia Law that liberals accept, but we won't https://t.co/1VNW6wRGU9",-1,-1,-1,-1,-1,1,0,138,25
315,2016-12-07 17:17:12,7.0,17.0,12.0,queenofthewo,RT @DeVon_FNMfan2K8: #IdRunForPresidentIf I could grab her by the p***y!!!,-1,-1,-1,-1,-1,-1,0,74,14
316,2014-08-23 21:53:00,23.0,21.0,8.0,eykatz123,@TheRealStanLee @TheRealStanLee My artist is called Metanoiz. They are incredibly talented and original. I can send you links and info.,1,1,1,1,1,-1,3,135,12
317,2016-11-10 07:36:21,10.0,7.0,11.0,ameliebaldwin,"RT @es_snipes: We gotta drain the DNC swamp too. Schumer gotta go, Pelowsi gotta go, Reid gotta go. DEBBIE needs to find a bridge. Donna, o…",-1,-1,-1,-1,-1,-1,0,140,16
318,2016-11-09 00:39:17,9.0,0.0,11.0,kenzdonovan,"RT @MONAKatOILS: #ElectionDay Trump Historic Quote: ""I am with you. I will fight for you and I will win for you. I promise.""
https://t.co/L…",-1,-1,-1,-1,-1,-1,0,140,21
319,2010-06-18 13:26:00,18.0,13.0,6.0,AverageCynic,"Went into HMV &amp; asked a guy if they had anything by The Doors. He said, ""Yeah. A fire extinguisher and a couple of One Direction calendars""",1,1,1,1,1,1,0,143,11
320,2016-10-23 23:26:36,23.0,23.0,10.0,kateritterrrr,"RT @WayneDupreeShow: Conway to Wallace: This Race Is Not Over; Trump Is Leading In 3 ""Major"" National Polls https://t.co/LXJBHtsVGQ via @Wa…",-1,-1,-1,-1,-1,-1,0,140,28
321,2016-11-28 11:35:14,28.0,11.0,11.0,jeffreykahunas,"RT @CollegeFix: The Left condemned Pinochet and yet idolized #FidelCastro, who was objectively worse for human rights by any measure https:…",-1,-1,-1,-1,-1,-1,0,140,9
322,2017-01-29 15:14:22,29.0,15.0,1.0,laurabaeley,RT @Bipartisanism: Russia Election Meddling A ‘False Flag’ According To Top Trump Cabinet Choice (DETAILS) https://t.co/Cm0eAbNhRh https://…,-1,-1,-1,-1,-1,-1,0,140,26
323,2017-01-25 16:36:40,25.0,16.0,1.0,jasper_fly,"RT @EJT___: #MyTransformationLooksLike backwards footage of bread baking, I just get doughier and doughier",-1,-1,1,-1,-1,-1,0,106,10
324,2009-02-04 01:41:00,4.0,1.0,2.0,Droop69,@British_Airways yeah. But my 'pushchair' is a frame and wheels and a car seat for him to sit in. Will this be 1 item and cot a second item,1,1,-1,1,1,-1,2,139,4
325,2015-09-17 01:39:00,17.0,1.0,9.0,lizquenscience,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
326,2015-09-17 08:23:00,17.0,8.0,9.0,lizquendance,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
327,2015-02-14 21:18:00,14.0,21.0,2.0,thtskari,When I saw this my heart stopped and I looked like this https://t.co/2r3hruZMMM,1,-1,-1,-1,-1,-1,0,79,7
328,2014-05-23 03:36:00,23.0,3.0,5.0,ldybrndtt,2 people followed me and 3 people unfollowed me // automatically checked by https://t.co/clGMSjXagp,1,1,1,1,1,1,0,99,4
329,2010-04-08 10:32:00,8.0,10.0,4.0,GRMTucson,"2015 Annual GRM Thanksgiving Street Banquet volunteer shifts still available: Set-up, Clean-up, and Photographers. https://t.co/EhpTeJbSVW",1,1,-1,-1,-1,1,0,138,16
330,2017-03-07 19:37:35,7.0,19.0,3.0,nataturn,"RT @SmithInAmerica: Price: ""Tens if not hundreds of people had input into that process.""",-1,-1,-1,-1,-1,-1,0,88,7
331,2015-10-11 00:48:00,11.0,0.0,10.0,nairalanding,"#Nairaland Davido, Olamide And Wizkid's Fleet Of Cars And Their Worth (Photos) https://t.co/QOr47yxnkF",1,-1,1,1,-1,-1,0,102,15
332,2015-09-17 04:40:00,17.0,4.0,9.0,lizquenswimming,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
333,2015-12-26 09:18:08,26.0,9.0,12.0,jamie_mccarthy_,RT @LibertyBundle: RT : Today is the day we celebrate boxing. :D https://t.co/MqqtuBsqBg  Tokyo_Tom: Today is the day we celebrate boxing. …,-1,-1,-1,-1,-1,-1,0,140,14
334,2016-09-28 09:04:03,28.0,9.0,9.0,kathiemrr,Bitches: Am I Right #AllMaleReboots @midnight,-1,-1,-1,-1,-1,-1,0,45,7
335,2017-06-14 14:30:04,14.0,14.0,6.0,angelabach991,RT @welt: Ehemann verurteilt: Mutter vor Augen der Kinder ermordet – lebenslänglich https://t.co/Liin9NJksv https://t.co/HGUhZk6F7F,-1,-1,-1,-1,-1,-1,3,131,15
336,2008-05-06 13:46:00,6.0,13.0,5.0,JDSupra,New DoD Cybersecurity Rule and How Contractors Can Reduce Their Risks  https://t.co/ZfN1p2NNed,1,1,-1,1,1,1,0,94,15
337,2011-02-17 19:09:00,17.0,19.0,2.0,Steezen24,"We're learning about how to chat with the librarians &amp; I told the guy next to me to ask ""you wearing lace?"" And he said ""no that's weird""_Щчв",1,1,1,1,1,1,2,145,3
338,2009-04-28 13:35:00,28.0,13.0,4.0,jadalatrice__,"A cute friend to check up on me here and there and to have my back would be nice, because I'm so cool on relationships_ЩчЃ",1,1,1,1,1,1,0,122,2
339,2017-04-18 12:06:45,18.0,12.0,4.0,baobaeham,RT @YourBlackWorld: 8 Admirable Facts About Actress/Singer Tamara “Tammy” Townsend - https://t.co/Z8aADE47rG https://t.co/jCQkcTHS0H,-1,-1,-1,-1,-1,-1,0,132,24
340,2015-09-16 07:21:00,16.0,7.0,9.0,unquenditional3,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,1,73,21
341,2011-07-08 12:32:00,8.0,12.0,7.0,RealTalk_365_,I think it's disgusting if you just showered and take a shit and think u still clean.. No go get yo ass back in the tub clean yo ass AGAIN!,1,1,1,1,1,1,3,139,7
342,2015-09-16 04:04:00,16.0,4.0,9.0,agneshopia27,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,2,73,21
343,2017-01-26 14:37:18,26.0,14.0,1.0,ameliebaldwin,RT @QueenAlexa227: @Trump_Row please continue to talk about this. It's killing way too many here in Ohio. Kasich wont acknowledge,-1,-1,-1,-1,-1,-1,0,129,9
344,2016-09-19 10:46:59,19.0,10.0,9.0,rh0lbr00k,"RT @HalleyBorderCol: POWER THE #TRUMPTRAIN!
One week fundraising goal of $15m!
https://t.co/Zp4tl2u6jB https://t.co/e4TaA1QjN3",-1,-1,-1,-1,-1,-1,3,126,30
345,2016-09-19 10:06:48,19.0,10.0,9.0,notritahart,#IReallyLikeYouBut i don't trust the devil inside you.,-1,-1,-1,-1,-1,1,0,54,5
346,2016-12-07 16:48:38,7.0,16.0,12.0,daileyjadon,RT @JoshDeMaria: #IdRunForPresidentIf I didn't have to wear suits all the time,-1,-1,-1,-1,-1,-1,0,78,11
347,2015-09-22 07:25:00,22.0,7.0,9.0,AyyLabbYuuu,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
348,2013-09-07 19:51:00,7.0,19.0,9.0,TotalTennisGeek,"@annegc1 @BenRothenberg And let's be honest, Rosol, like Soderling before him, does not like  Nadal himself. Not about rule violations.",1,1,1,1,1,-1,0,135,7
349,2016-10-06 21:27:04,6.0,21.0,10.0,melanymelanin,"RT @WillMcAvoyACN: Don't taunt the hurricane, Matt. https://t.co/Mf2Qw4kZGG",-1,-1,-1,-1,-1,-1,0,75,15
350,2014-11-28 00:02:00,28.0,0.0,11.0,venator14,@WarlordHitman98 lol it had the exact same frame and drive train options tho lolol and if you take the roof thing off bam lol,1,1,1,1,1,1,2,125,2
351,2015-09-14 05:37:00,14.0,5.0,9.0,lizaquen3,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,1,73,21
352,2015-03-31 05:30:00,31.0,5.0,3.0,HerbertPatti,Cutie and her girlfriend get freaky on some cock masturbate #fap https://t.co/Gdv9Khc3GM,1,1,-1,-1,1,1,0,88,5
353,2017-07-27 22:46:18,27.0,22.0,7.0,paulinett,"RT @ACLU: Tell that to Jesus Lara Lopez, father of four U.S. citizens with no criminal record, deported to Mexico on July 18. https://t.co/…",-1,-1,-1,-1,-1,-1,0,140,14
354,2016-11-24 07:59:23,24.0,7.0,11.0,traceyhappymom,RT @SugarGretel: Losing his gloves  #KeepsTrumpUpAtNight https://t.co/bGqP3aYe8L,-1,-1,-1,-1,-1,-1,0,80,14
355,2014-05-22 14:19:00,22.0,14.0,5.0,Fastback6768,@RobDaCool @YouTube @The_CrapGamer yep and after how the Surpro4&amp;Surbook looked next gen should deliver!,1,1,1,1,1,1,4,108,10
356,2015-12-02 09:42:00,2.0,9.0,12.0,heyits_toby,Obamas fiddled global warming data: *Shamelessly Manipulated,-1,-1,-1,-1,-1,-1,0,60,3
357,2016-12-30 22:53:31,30.0,22.0,12.0,cookncooks,RT @BlameBigGovt: 💯💯💯💯💯💯💯💯💯💯 https://t.co/LY74r8ODlc,-1,-1,-1,-1,-1,-1,0,52,9
358,2016-08-12 16:19:11,12.0,16.0,8.0,paolakinck,RT @glennyork: @GeneMcVay Only MSM do not like ISIS comments. Trump cld wlk on water/they wld say he can't swim R find cure 4 cancer/they w…,-1,-1,-1,-1,-1,-1,0,140,15
359,2016-09-08 09:08:12,8.0,9.0,9.0,kathiemrr,RT @LiveNationCO: Rock icons @StevieNicks w/ @ThePretendersHQ - together on the 24 Karat Gold Tour. Get info: https://t.co/ATOhItCkrr https…,-1,1,-1,-1,-1,-1,0,140,22
360,2015-09-14 15:52:55,14.0,15.0,9.0,laurabaeley,#ReasonIAmNotPresident I can be the best president but nobody wants the best,-1,-1,1,1,-1,1,0,76,6
361,2016-10-16 05:25:26,16.0,5.0,10.0,washingtonline,"Linda McMahon, who once called Trump’s comments about women ‘deplorable,’ gave $6 million to suppor... https://t.co/JkqzHA09mo #politics",-1,-1,-1,-1,-1,-1,0,136,7
362,2014-03-21 20:00:00,21.0,20.0,3.0,CoralSchlueter,The broken look in my mother's eyes and the disappointment in her voice when I showed her my new sailor moon statue was honestly worth it,1,1,1,1,1,1,0,137,2
363,2009-04-26 07:02:00,26.0,7.0,4.0,BillyPickett,please tell me why its 2015 and I can't donate blood because of the stigma of all gays/bisexuals having AIDS? My gay blood could save a life,1,1,1,1,1,1,0,140,6
364,2012-11-06 08:11:00,6.0,8.0,11.0,cinnamonspicee_,At my very low one of these past months. I woke up at like 3am and sipped some milkshake. It fell all over me and my hair.,1,1,1,1,-1,1,0,122,3
365,2015-03-17 16:41:58,17.0,16.0,3.0,johnbranchh,The world stops and rolls again,-1,1,1,1,1,1,0,31,1
366,2016-08-15 18:13:43,15.0,18.0,8.0,southlonestar,Computer programmer testifies under oath he coded computers to rig elections. You voice is important! #RiggedSystem https://t.co/X8WjwV8EnD,-1,-1,-1,-1,-1,-1,0,139,9
367,2017-01-26 10:46:35,26.0,10.0,1.0,jasper_fly,https://t.co/pZnikEVNGr   @midnight #DrunkBands,-1,-1,-1,-1,-1,-1,0,47,7
368,2015-04-28 11:00:00,28.0,11.0,4.0,missed_me_SH,@ShezaHolmes good. *winks happily and runs his fingers through his hair* anything else you wanna know?,1,1,-1,-1,1,1,0,102,2
369,2017-01-27 19:16:23,27.0,19.0,1.0,jeffreykahunas,RT @verytari: Waiting in security line #washingtondc #marchforlife #rednationrising https://t.co/doO8R70iAM,-1,-1,-1,-1,-1,-1,0,107,7
370,2012-11-06 23:46:00,6.0,23.0,11.0,argumatronic,"@bitemyapp i had noticed your tendency to pee on the carpet, but i didn't want to say anything :P",1,1,1,1,1,1,0,97,1
371,2016-09-21 12:43:11,21.0,12.0,9.0,thefoundingson,@Chuck7817 @cupcardriver EXACTLY,-1,1,-1,1,1,-1,0,32,8
372,2016-09-08 17:47:18,8.0,17.0,9.0,ameliebaldwin,RT @Patrioticgirl86: 🔴🇺🇸 Donald Trump&amp;Mike Pence Will Speak at National Pro-Life Conference This Weekend #MAGA #TrumpPence16 🇺🇸 https://t.c…,-1,-1,-1,-1,-1,-1,0,144,21
373,2016-12-10 06:23:31,10.0,6.0,12.0,laurabaeley,"RT @BIZPACReview: Hillary greeted by SOBBING fans spurs online weeping, but grownups had an entirely different reaction https://t.co/E4W8PC…",-1,-1,-1,-1,-1,-1,0,140,21
374,2011-07-09 02:38:00,9.0,2.0,7.0,SJT_67,@SimonDanczuk put brain into gear and check your ego before offending an entire city #JFT96 #LFC #DeselectDanczuk,1,1,-1,-1,-1,1,2,113,10
375,2013-03-16 08:01:00,16.0,8.0,3.0,MolesDesigns,10 Favs and i post this revamp for @L7Kroonos ? https://t.co/thjyAUZS7B,1,1,1,1,1,1,0,71,8
376,2015-07-29 10:06:00,29.0,10.0,7.0,elly69belieber,I Just Voted for @justinbieber for #ArtistOfTheYear Go Here https://t.co/bFbEXh0EFX and Vote for your favorite! 3 #AMAs #JustinBieber,1,1,1,1,1,-1,2,133,21
377,2009-04-15 17:22:00,15.0,17.0,4.0,DannyLee305,I walk in the club and I pipe it up,1,1,1,1,1,1,3,35,2
378,2016-07-23 14:00:25,23.0,14.0,7.0,jerstoner,"RT @thedailybeast: How Donald Trump's RNC inspired a Muslim, gay, and Trump-related porn craze: https://t.co/9bqIIxPK2r https://t.co/BvkzIt…",-1,-1,-1,-1,-1,-1,0,140,16
379,2014-11-04 07:21:00,4.0,7.0,11.0,carlitosdgaf_,The hate/love me and @queenfeliciiaa have for each other can't compare to anyone else's_Щч«‰ќ_•ьЏ_ЩХ _ЩЏ_,1,1,1,1,1,1,0,105,1
380,2016-08-24 14:04:31,24.0,14.0,8.0,hyddrox,RT @USAforTrump2016: Huma worked at a radical Muslim journal...no wonder she's @HillaryClinton's right hand woman! #NeverHillary,-1,-1,-1,-1,-1,-1,0,128,12
381,2009-02-19 18:45:00,19.0,18.0,2.0,Theogony,‰ЫПWinning against your competition begins with driving revenue. Read and learn from a master.‰Ыќ... https://t.co/iELkdCJBDB,1,1,1,1,1,1,0,124,9
382,2014-10-08 05:01:00,8.0,5.0,10.0,Trilluhmatic,@jodyarmenta17 I know but go check it out again and look @ what I said,1,1,1,1,1,1,0,70,2
383,2015-06-08 21:34:18,8.0,21.0,6.0,anthonywoodboy,RT @SweepsFox: IMAGINE-&amp; THE NEW YORK TIMES-JUST STATED THEY WON'T ADMIT IT-YOU EXPECTED SOMETHING ELSE? CROOKS INCORPORATED https://t.co/M…,-1,-1,1,-1,-1,-1,0,144,94
384,2016-08-29 16:54:40,29.0,16.0,8.0,cynthiamhunter,RT @FL4TRUMPDOTCOM: NEW POLL: @realDonaldTrump PULLS AHEAD of #CrookedHillary #FL4🇺🇸  @Bohoover @djreiner @conservinews @StrengthenTheUS ht…,-1,-1,-1,-1,-1,-1,0,140,43
385,2014-09-05 06:58:00,5.0,6.0,9.0,masssholee,Same thing my mom did and said to me _ЩчҐ,1,1,1,1,1,-1,0,41,1
386,2011-12-23 16:03:00,23.0,16.0,12.0,EdithMelo1,Having a rubbish day! I waited half an hour for my bus when it said due. Only to get on it and have it terminate a couple stops after.(CONT),1,1,1,-1,1,1,1,140,7
387,2013-07-14 22:55:00,14.0,22.0,7.0,SandraJost8,"""Spectre"" world premiere: Daniel Craig and his co-stars certainly looked like special agents in their sophisti... https://t.co/AwJlx3EUNh",1,1,1,1,1,1,1,137,8
388,2015-10-13 23:12:00,13.0,23.0,10.0,Erlene383,weston park was established in 1921 and was dedicated to john b.,1,1,1,1,1,1,3,64,0
389,2012-02-21 11:25:00,21.0,11.0,2.0,Vaaderrr,@MrBeanerCop @BiscuitsGO you can trade it for keys and get whatever item you want,1,1,-1,1,1,1,0,81,6
390,2016-01-28 16:04:25,28.0,16.0,1.0,garrettsimpson_,"RT @NaughtyBeyotch: Michelle Says Obama ""Was A Bum"" Who Fooled Around In High School (Video) https://t.co/4jnRd8k71T via @BarracudaMama",-1,-1,-1,-1,-1,-1,0,135,21
391,2013-01-16 09:59:00,16.0,9.0,1.0,maynoldz,I need to stop being a degenerate and read this book for my class.,1,-1,1,1,-1,-1,0,66,1
392,2013-11-09 12:47:00,9.0,12.0,11.0,juicy_lounge,#NowPlaying Rhye - Open (Max Joni and Daniele Di Martino Remix) on https://t.co/H3JKnri0Fx #DeepLoungeRadio,1,1,1,1,1,1,0,107,17
393,2009-12-17 16:54:00,17.0,16.0,12.0,Chrizamo,"@anarchoshow breaking the laws of physics, whichever ones happen to apply to you, is IMPOSSIBLE. with a capital I.  Impossible.",1,1,1,1,1,1,0,127,12
394,2008-10-11 17:06:00,11.0,17.0,10.0,GeorgeAnders,.@chr1sa @StartupLJackson More like riding the Mobius strip. You're ethical and unethical at the same time.,1,1,1,1,1,1,0,107,6
395,2010-10-01 07:05:00,1.0,7.0,10.0,1STn10SportsBar,Its #MondayNightFootball! #Ravens vs #Cardinals tonight at 8:30! Wear your apparel and get $1 off! #NFL #Football https://t.co/V6vmPy4Z70,1,-1,1,1,1,1,3,137,14
396,2014-06-11 01:55:00,11.0,1.0,6.0,Bigbootyyjudy_,Need A Ride Home From Practice _ЩчФ_ЩчФ_ЩчФAnd its Raining Hard Asf _Щч©_Щч©_Щч©_ЩХш,1,1,1,1,1,1,0,84,10
397,2015-12-04 17:21:56,4.0,17.0,12.0,deusxyx,New York’s sheriff is right #Guns4NY,-1,-1,-1,-1,-1,-1,0,36,5
