,created,day,hr,month,name,text,truth,characters2,characters4,characters3,combined,words,numbersInName,specialCharsText,capsInText
388,2016-09-09 15:35:00,9.0,15.0,9.0,nehemiahx,RT @ColossILL: KKK Terrorizes 84-Year-Old Woman Who Fled The Nazis Because She Criticized Trump - https://t.co/HXwwLWfzgE https://t.co/5oAw…,-1,-1,-1,-1,-1,-1,0,0.25,0.19285714285714287
389,2016-11-14 16:03:56,14.0,16.0,11.0,dorothiebell,RT @DanaGeezus: #RealLifeMagicSpells May I have a bite - instantly makes food disappear,-1,-1,-1,-1,-1,-1,0,0.1839080459770115,0.11494252873563218
390,2011-01-28 12:47:00,28.0,12.0,1.0,k8terh8ter,@Bayweeee_ yes! With a balsamic glaze over it and it's really good,1,1,-1,1,1,-1,2,0.22727272727272727,0.030303030303030304
391,2017-02-06 07:23:28,6.0,7.0,2.0,dorothiebell,RT @FoxBusiness: Nonprofit ships deep-dish pizzas to soldiers in Middle East for #SuperBowl https://t.co/tG462Ffmeh,-1,-1,-1,-1,-1,-1,0,0.21739130434782608,0.09565217391304348
392,2017-01-23 13:18:40,23.0,13.0,1.0,datwisenigga,RT @A5KEM: TWISTA by ASKEM @A5KEM #artyoucanhear https://t.co/tUxW1Qqwq7,-1,-1,-1,-1,-1,-1,0,0.2777777777777778,0.3333333333333333
393,2014-03-03 04:58:00,3.0,4.0,3.0,RICHIE_MILLZ,Up and thankful,1,-1,-1,-1,1,1,0,0.13333333333333333,0.06666666666666667
394,2016-02-17 08:28:45,17.0,8.0,2.0,evagreen69,RT @danielrhamilton: A day of high drama in #Kosovo as Vetevendosje protests take to streets of Pristina. Protestor violence &amp; police overr…,-1,-1,-1,-1,-1,-1,2,0.19444444444444445,0.04861111111111111
395,2016-08-08 13:40:32,8.0,13.0,8.0,dominicvalent,RT @PresidentJeffPJ: #IStartCryingWhen I think of all the sacrifices made by Donald Trump over the years.,-1,-1,-1,-1,-1,-1,0,0.18095238095238095,0.12380952380952381
396,2011-04-18 08:59:00,18.0,8.0,4.0,ShredOTruth,Ben Carson says as ‰Ычvolatile‰ЫЄ teen he ‰Ычwent after people with hammers‰ЫЄ and tried to stab someone https://t.co/7trfzH8w1U,1,1,1,1,1,1,0,0.2890625,0.03125
397,2017-07-28 12:11:36,28.0,12.0,7.0,baobaeham,RT @daryljwalters: #GoodMorning One prayer away from my breakthrough!🙌🏾 #blessed #blm,-1,-1,-1,-1,-1,-1,0,0.21176470588235294,0.058823529411764705
398,2013-01-03 09:19:00,3.0,9.0,1.0,Davurnicon,"we kiss and now its awkward. 
good trip. -damon",1,1,1,1,1,-1,0,0.2553191489361702,0.0
399,2016-09-27 01:30:23,27.0,1.0,9.0,jeannemccarthy0,RT @HellieEdwards: #ThingsMoreTrustedThanHillary A factory packed parachute,-1,-1,-1,-1,-1,-1,1,0.12,0.13333333333333333
400,2016-12-07 17:17:12,7.0,17.0,12.0,queenofthewo,RT @DeVon_FNMfan2K8: #IdRunForPresidentIf I could grab her by the p***y!!!,-1,-1,-1,-1,-1,-1,0,0.28378378378378377,0.1891891891891892
401,2011-08-04 16:21:00,4.0,16.0,8.0,mobott14,I just love my job and helping kids reach their goals! https://t.co/RM7K8mUCZS,1,1,1,1,1,-1,2,0.24358974358974358,0.10256410256410256
402,2016-11-06 08:07:07,6.0,8.0,11.0,randolphburrr,RT @CNRush: ... https://t.co/Jtel4yptWG,-1,-1,-1,-1,-1,-1,0,0.358974358974359,0.20512820512820512
403,2016-12-21 15:39:16,21.0,15.0,12.0,melvinsroberts,RT @GregTheWright: Sign my petition to regift the Statue of Liberty to Switzerland #SecondhandGifts,-1,-1,-1,-1,-1,-1,0,0.16161616161616163,0.1111111111111111
404,2015-07-24 14:14:00,24.0,14.0,7.0,HayleysCloset,‰СУ‰ќД #BOBBIEBROOKS #ShortSleeve #Black and #White #Striped #Casual #Lace #T-Shirt #M https://t.co/aH4yAz1vXQ https://t.co/WnsmoWUeeI,1,-1,1,-1,-1,-1,0,0.29850746268656714,0.22388059701492538
405,2016-09-29 15:02:24,29.0,15.0,9.0,ameliebaldwin,RT @michellerj1019: Don't forget her invisible earpiece https://t.co/lfeaODDgm9,-1,-1,-1,-1,-1,-1,0,0.25316455696202533,0.0759493670886076
406,2016-12-30 16:06:19,30.0,16.0,12.0,willisbonnerr,RT @SCENEWorldWide: https://t.co/F2DNia9MSH,-1,-1,-1,-1,-1,-1,0,0.2558139534883721,0.3488372093023256
407,2016-12-05 14:13:26,5.0,14.0,12.0,giselleevns,RT @ringgoldsandra: #AlternativeAcronymInterpretations. NMA No Mimes Allowed.,-1,-1,-1,-1,-1,-1,0,0.14285714285714285,0.14285714285714285
408,2013-05-06 01:09:00,6.0,1.0,5.0,beebee_0930,passing my high school and college classes _ЩчО,1,1,1,1,1,1,4,0.23404255319148937,0.0
409,2016-10-17 07:13:22,17.0,7.0,10.0,watchmewalkin,RT @someone92883220: According to leaks #HillaryClinton made billions  dollars  from #Gaddafi death which lead  to #Benghazi attack against…,-1,-1,-1,-1,-1,-1,0,0.24285714285714285,0.05
410,2017-01-23 15:01:38,23.0,15.0,1.0,kathiemrr,"RT @TeflonBili: #TheFirst100DaysToDoList put my right foot in, take my right foot out, put my left foot in....",-1,-1,-1,-1,-1,-1,0,0.2636363636363636,0.09090909090909091
411,2016-10-19 09:02:33,19.0,9.0,10.0,mr_clampin,RT @batshake1: #FriendshipIn5Words. I ate all of mine.,-1,-1,-1,-1,-1,-1,0,0.25925925925925924,0.1111111111111111
412,2014-03-26 10:49:00,26.0,10.0,3.0,Conecepts,"#Cool as a #Cucumber #Water #Bottle
Stay #coolasacucumber and #healthy as a horse with this #fresh‰Ы_ https://t.co/cpyNCt3XMl",1,1,1,1,1,1,0,0.256,0.072
413,2015-09-14 21:32:00,14.0,21.0,9.0,mitchie0316,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,4,0.136986301369863,0.2876712328767123
414,2016-09-11 18:30:12,11.0,18.0,9.0,jeblary2016,#NeverForget lucky Larry Silverstein https://t.co/vL8md6gu9R,-1,1,-1,-1,1,-1,4,0.21666666666666667,0.1
415,2012-11-04 07:29:00,4.0,7.0,11.0,jaycoopow,I want chik fil a and its not sunday,1,1,1,-1,1,-1,0,0.2222222222222222,0.027777777777777776
416,2015-05-21 22:39:00,21.0,22.0,5.0,with_images,I have had the good fortune to experience both the limelight and the traffic lig  - Read full quote @ https://t.co/2sJOcR5cQr #quote,1,1,1,1,1,1,0,0.24242424242424243,0.045454545454545456
417,2016-11-12 21:15:15,12.0,21.0,11.0,watchmewalkin,RT @JohnFromCranber: It's Not 'Racist' to Want to Bld a Wall to Protect The American Economy/American Workers #MAGA #AmericaFirst #tcot htt…,-1,-1,-1,-1,-1,-1,0,0.21428571428571427,0.16428571428571428
418,2016-08-04 09:42:43,4.0,9.0,8.0,traceyhappymom,#ThingsToDoInAWaitingRoom  #Talking to people,-1,-1,-1,-1,-1,-1,0,0.13333333333333333,0.17777777777777778
419,2015-01-14 08:37:19,14.0,8.0,1.0,patriotraphael,people die all the time from cabin intrusions when driving ATVs http://t.co/8HUfCJbU4L,-1,-1,-1,-1,-1,1,0,0.20930232558139536,0.10465116279069768
420,2017-01-23 14:55:28,23.0,14.0,1.0,jasper_fly,"RT @AnnoGalactic: one day the stars will end
all will draw to close
perhaps it all will start again
no one knows
until that time
live
and h…",-1,-1,-1,-1,-1,-1,0,0.2465753424657534,0.0273972602739726
421,2009-05-01 10:03:00,1.0,10.0,5.0,ProjectNur,AIC's thoughts and prayers are with the victims of this afternoon's earthquake in Afghanistan and Pakistan. https://t.co/c7ufyZ7yEe,1,1,-1,1,1,1,0,0.1984732824427481,0.05343511450381679
422,2016-10-06 23:54:00,6.0,23.0,10.0,kenzdonovan,RT @ihatethemedia: What? No Clinton Foundation? Can't imagine why? https://t.co/a2i8SgK6tL,-1,-1,-1,-1,-1,-1,0,0.25555555555555554,0.1111111111111111
423,2015-06-23 14:20:21,23.0,14.0,6.0,judelambertusa,"RT @BettyBowers: #RejectedPrezCampaignSlogans  ""Isn't it time we had a lipless Canadian for President?"" #TedCruz2016 http://t.co/OtUe1apfFe",-1,-1,-1,-1,-1,-1,0,0.23741007194244604,0.11510791366906475
424,2016-12-28 16:13:43,28.0,16.0,12.0,kathiemrr,RT @felicia014: Eighty Six Hours Left  #2016In4Words,-1,-1,-1,-1,-1,-1,0,0.34615384615384615,0.15384615384615385
425,2008-04-07 19:19:00,7.0,19.0,4.0,DuncanvilleISD,Duncanville ISD‰ЫЄs Love and Logic parent education classes being Oct. 31! They‰ЫЄre free and childcare is provided. https://t.co/bsBNYdiI0B,1,1,1,1,1,-1,0,0.24285714285714285,0.09285714285714286
426,2014-11-04 07:21:00,4.0,7.0,11.0,carlitosdgaf_,The hate/love me and @queenfeliciiaa have for each other can't compare to anyone else's_Щч«‰ќ_•ьЏ_ЩХ _ЩЏ_,1,1,1,1,1,1,0,0.3333333333333333,0.009523809523809525
427,2016-09-10 04:11:14,10.0,4.0,9.0,ameliebaldwin,"RT @ThomasARoberts: ""I think it's inarguable that Vladimir Putin has been a stronger leader in his country than Barack Obama has been in hi…",-1,-1,-1,-1,-1,-1,0,0.2,0.07142857142857142
428,2008-10-07 12:23:00,7.0,12.0,10.0,paulmounts,@cracksh0t Last time i took my daughter to this she got scared and kickboxed the zombies jumping out at her. Hard.Hope he wasn't one to them,1,1,1,1,1,1,0,0.21428571428571427,0.02142857142857143
429,2016-10-15 03:31:54,15.0,3.0,10.0,hiimkhloe,RT @PowerMusicTeam: Get Weird and Creative With Your Music https://t.co/Z9DQOlyIfO https://t.co/fXmqaX61m1,-1,-1,-1,-1,-1,-1,0,0.24528301886792453,0.1792452830188679
430,2015-09-17 21:22:00,17.0,21.0,9.0,lizaquenw,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,0.136986301369863,0.2876712328767123
431,2011-10-11 14:19:00,11.0,14.0,10.0,Bakafirefly,@AV1215225LJK @embracemy_soul im not going to forget him..i cant and i dont want to,1,1,-1,1,1,1,0,0.30120481927710846,0.060240963855421686
432,2017-02-23 02:38:58,23.0,2.0,2.0,_nickluna_,"RT @aklingozu: Muhammed tektanrıcılık ve putçuluğu kaldırmakta samimi ve cesur olabilseydi, zaten  HACcı kaldırır, Hacerül Esved'i yok eder…",-1,-1,-1,-1,-1,-1,0,0.24285714285714285,0.05714285714285714
433,2010-09-18 08:26:00,18.0,8.0,9.0,hlonir,@sirkhens eish meant dumb* lmao fuck around and get DUMPED!,1,-1,1,-1,-1,1,0,0.2033898305084746,0.1016949152542373
434,2015-03-13 18:33:00,13.0,18.0,3.0,_aly__ssa_,"""I had only two things on my mind: Paul Newman and a ride home.""",1,1,1,1,1,-1,0,0.265625,0.046875
435,2017-07-25 04:08:14,25.0,4.0,7.0,baobaeham,"RT @WebCaptioning: HABERMAN: He gave you no heads up at all, in any sense? TRUMP: Zero. #POTUS https://t.co/v47M8SIPNX",-1,-1,-1,-1,-1,-1,0,0.2796610169491525,0.2542372881355932
436,2012-03-17 13:07:00,17.0,13.0,3.0,94heskind,"@Harry_Styles thank you for being so genuine and an incredible human. You're so selfless and humble, would you mind following me? ‰ЫУ 108,627",1,1,-1,1,1,1,2,0.2695035460992908,0.02127659574468085
437,2016-07-23 14:00:25,23.0,14.0,7.0,jerstoner,"RT @thedailybeast: How Donald Trump's RNC inspired a Muslim, gay, and Trump-related porn craze: https://t.co/9bqIIxPK2r https://t.co/BvkzIt…",-1,-1,-1,-1,-1,-1,0,0.25,0.11428571428571428
438,2016-08-15 14:15:00,15.0,14.0,8.0,daileyjadon,RT @Dulcelicious15: #ChildrenThinkThat we can't be cool,-1,-1,-1,-1,-1,-1,0,0.21818181818181817,0.10909090909090909
439,2012-07-18 21:10:00,18.0,21.0,7.0,ARMANDRZSNTBNZ,@PGR_mx President Obama. It is broadly. my complaint. jpg. English and Spanish https://t.co/M0uTrbBLM1,1,-1,-1,-1,-1,-1,0,0.24509803921568626,0.12745098039215685
440,2016-12-18 12:23:42,18.0,12.0,12.0,leroylovesusa,RT @luvGodncountry: The latest #AllenWestRepublicDaily! https://t.co/Q4XzrYcFYH,-1,-1,-1,-1,-1,-1,0,0.189873417721519,0.17721518987341772
441,2016-05-15 15:32:56,15.0,15.0,5.0,johnbranchh,"RT @trueblacknews: #KevinHiggenbotham calls Cops to protect his home. Cops beat him to death #blacklivesmatter
https://t.co/kBvgmxZBc9 http…",-1,-1,-1,-1,-1,-1,0,0.20567375886524822,0.06382978723404255
442,2014-04-22 09:58:00,22.0,9.0,4.0,ALDOTMobileArea,EB Causeway still closed. Wind picked up and we're seeing more water on the roadway. https://t.co/gq5SwIA3gd,1,1,1,1,1,1,0,0.23148148148148148,0.06481481481481481
443,2015-04-28 11:29:00,28.0,11.0,4.0,anabolicooking,https://t.co/MkY81YYNLE  #Why You #Should be Washing Your Fruit and Veg With A Brush https://t.co/COhOeUvndi,1,-1,-1,-1,-1,-1,0,0.25925925925925924,0.19444444444444445
444,2015-05-09 17:35:00,9.0,17.0,5.0,procellparts,#Procellparts We offer the highest-quality parts and the best price along with fast deliver and unmatched customer service,1,1,1,1,1,1,0,0.1557377049180328,0.01639344262295082
445,2016-02-21 09:23:58,21.0,9.0,2.0,lazykstafford,RT @gerfingerpoken: .@Greta van Susteren Comes Out 4 Ammo Ban: Gun grabbers up 2 old tricks. https://t.co/dn72tScZo9  #2A #PJNET - https://…,-1,-1,-1,-1,-1,-1,0,0.32142857142857145,0.12142857142857143
446,2016-05-28 13:43:00,28.0,13.0,5.0,hiimkhloe,"RT @HistoryHeroes: Theresa A. Dear's ""Let's Get to Work"" @WVON1690, Saturdays 8a-9a CST #BlackRadio #BlackBusiness #BlackWallStreet https:/…",-1,-1,-1,-1,-1,-1,0,0.2714285714285714,0.17857142857142858
447,2016-11-02 06:49:11,2.0,6.0,11.0,ameliebaldwin,"RT @TheSmartAssery: @DrJillStein @CharlesMunn1 
That party already exists, goofy Jill. They're called #Democrats. They're stopping #Trump y…",-1,-1,-1,-1,-1,-1,0,0.21428571428571427,0.11428571428571428
448,2012-03-10 21:45:00,10.0,21.0,3.0,katieaebersold,I'm leaving at 2 in Thursday and my phone will get here at 2:30. ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ‰чј•ьЏ,1,1,1,1,1,1,0,0.6641221374045801,0.015267175572519083
449,2012-07-28 12:35:00,28.0,12.0,7.0,fairlanguages,EDBRIEF: Google Translate adds new Features and Languages https://t.co/91XXL0HBrn,1,-1,1,1,1,1,0,0.20987654320987653,0.19753086419753085
450,2017-03-17 23:35:22,17.0,23.0,3.0,peterkistner,"RT @larafritzsche: Nicht das Seehofer noch eifersüchtig wird, dieser Blick ist eigentlich ihm vorbehalten. 
#Merkel https://t.co/JfMInXft5a",-1,-1,-1,-1,-1,-1,0,0.20714285714285716,0.07142857142857142
451,2014-03-21 20:00:00,21.0,20.0,3.0,CoralSchlueter,The broken look in my mother's eyes and the disappointment in her voice when I showed her my new sailor moon statue was honestly worth it,1,1,1,1,1,1,0,0.1897810218978102,0.014598540145985401
452,2015-05-01 23:04:00,1.0,23.0,5.0,doolyprk,Jimin: *wears a puma headband and unintentionally saved kpop once again*,1,1,1,1,-1,-1,0,0.18055555555555555,0.013888888888888888
453,2016-12-11 09:29:17,11.0,9.0,12.0,cookncooks,"RT @Stormtroepen: En dat zegt iemand die de helft van Nederland, pvv stemmers in TBS wil stoppen. Zoals hij op TV bij Rtl live melde! https…",-1,-1,-1,-1,-1,-1,0,0.22142857142857142,0.08571428571428572
454,2014-07-18 10:19:00,18.0,10.0,7.0,HicksRohan,@CaptainSparklez @Ho_logie  what trick is that and can u do it,1,1,1,1,1,-1,0,0.22580645161290322,0.04838709677419355
455,2011-05-01 14:14:00,1.0,14.0,5.0,amberhenrrry,AND MY EYE WONT STOP TWITCHING,1,1,1,1,1,1,0,0.16666666666666666,0.8333333333333334
456,2017-02-15 17:49:28,15.0,17.0,2.0,thefoundingson,They're becoming unhinged https://t.co/S9irAPf6Xv,-1,1,-1,1,1,1,0,0.22448979591836735,0.10204081632653061
457,2016-11-16 15:50:54,16.0,15.0,11.0,melvinsroberts,"RT @WorldOfHashtags: There are things that are normal for one people but unacceptable for others
And we sure that #ItsUnacceptableTo miss o…",-1,-1,-1,-1,-1,-1,0,0.18439716312056736,0.07092198581560284
458,2015-08-18 18:49:00,18.0,18.0,8.0,legnalizquen,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,0.136986301369863,0.2876712328767123
459,2017-02-13 01:00:19,13.0,1.0,2.0,patriotblake,RT @baldit: DemocRAT strategy..... https://t.co/vKCUmW9lvJ,-1,-1,-1,-1,-1,-1,0,0.29310344827586204,0.1896551724137931
460,2016-08-24 15:29:34,24.0,15.0,8.0,laurabaeley,RT @Always_Trump: Hillary's with THEM #ImWithThem #NeverHillary https://t.co/AzaxCgZVJ6,-1,-1,-1,-1,-1,-1,0,0.21839080459770116,0.21839080459770116
461,2016-02-22 09:00:17,22.0,9.0,2.0,mil0blake,"RT @morehouse64: Trump fans mock #media, Megyn Kelly whines https://t.co/FZc1vWbbfx via @famblog",-1,-1,-1,-1,-1,-1,1,0.25,0.08333333333333333
462,2015-12-09 14:34:05,9.0,14.0,12.0,westernwindwes,RT @PearlsPolkaDots: @GOPBlackChick 14 people dead and we're supposed to be concerned about Muslims getting mean looks.  smh,-1,-1,-1,-1,-1,-1,0,0.20161290322580644,0.08870967741935484
463,2017-02-06 04:30:53,6.0,4.0,2.0,michellearry,"RT @NewtTrump: FLASHBACK: Tom Brady &amp; Bill Belichick endorse Trump on Nov 7, Trump tells them to ""go win a Super Bowl or whatever!"" https:/…",-1,-1,-1,-1,-1,-1,0,0.2569444444444444,0.1527777777777778
464,2017-01-05 17:10:26,5.0,17.0,1.0,ameliebaldwin,"RT @Rockprincess818: he was targeted because he was disabled? It's still a hate crime, we treat the disabled no differently than we treat g…",-1,-1,-1,-1,-1,-1,0,0.22857142857142856,0.02857142857142857
465,2016-08-10 15:13:46,10.0,15.0,8.0,giselleevns,RT @wendymncees143: #DontTellAnyoneBut I think Donald Trump is in the race to help HRC to win. I also think HRC is in the race to make BC P…,-1,-1,-1,-1,-1,-1,0,0.25,0.1357142857142857
466,2016-08-18 10:25:16,18.0,10.0,8.0,laurabaeley,RT @SandraALTX: Better to live as a lion.... #2A #2ADefenders #tcot #RedNationRising #pjnet https://t.co/GMph1xGj9i,-1,-1,-1,-1,-1,-1,0,0.28695652173913044,0.14782608695652175
467,2017-01-23 15:02:00,23.0,15.0,1.0,giselleevns,RT @JohnFPLane: Tweet more. #TheFirst100DaysToDoList,-1,-1,-1,-1,-1,-1,0,0.21153846153846154,0.25
468,2016-08-31 19:02:09,31.0,19.0,8.0,kansasdailynews,Trump to deliver highly anticipated immigration speech following Mexico visit https://t.co/dyjbcHRXSA #politics,-1,-1,-1,-1,-1,-1,0,0.15315315315315314,0.06306306306306306
469,2011-12-02 14:27:00,2.0,14.0,12.0,_VoVr_,Done with my two midterm today..back to normal after stressing and running around crazy,1,-1,1,1,-1,-1,0,0.1724137931034483,0.011494252873563218
470,2016-12-11 21:19:12,11.0,21.0,12.0,heyits_toby,RT @redflagnews: The Orwellian War on Skepticism  https://t.co/gHAxtwp20q,-1,-1,-1,-1,-1,-1,0,0.2328767123287671,0.1095890410958904
471,2016-11-09 16:45:58,9.0,16.0,11.0,danageezus,#ICelebrateTrumpWith being OKAY https://t.co/iRqiXV3HtC,-1,-1,-1,-1,-1,-1,0,0.18181818181818182,0.23636363636363636
472,2012-03-17 13:07:00,17.0,13.0,3.0,94heskind,"@Harry_Styles thank you for being so genuine and an incredible human. You're so selfless and humble, would you mind following me? ‰ЫУ 108,628",1,1,-1,1,1,1,2,0.2695035460992908,0.02127659574468085
473,2017-02-10 07:50:24,10.0,7.0,2.0,paulinett,"RT @SacredStoneCamp: Drilling has begun, this is our last stand. Take action in your community or come to camp NOW. https://t.co/A0jfQjPqR7…",-1,-1,-1,-1,-1,-1,0,0.2357142857142857,0.1
474,2014-10-21 07:49:00,21.0,7.0,10.0,s4nt4tweet,@rhymoid Non reproducibility of research ? You are referring to the recent issue in psychology. This is a young and still unstable field.,1,-1,1,1,1,1,2,0.1897810218978102,0.021897810218978103
475,2011-02-14 13:12:00,14.0,13.0,2.0,dannyaharrison,"@__McCann__ Ones that are ""faithful through and through"" then howl like fuck every time we dont win. Cunts were clearly too young in the 90s",1,1,1,1,1,1,0,0.24285714285714285,0.02857142857142857
476,2015-09-16 21:10:00,16.0,21.0,9.0,KaylaKitty21,@mattiefox_ I wanted to hangout. I told her I was working so I couldn't and she never responded.,1,-1,-1,1,-1,-1,2,0.22916666666666666,0.041666666666666664
477,2015-05-14 11:33:00,14.0,11.0,5.0,ShatakshiPurari,"@kkundra Yeah! A #King should never sit easy! You're destined to rule #MrHandsome And everything comes with a price, sigh! Take care! _Щчч_Щчч_Щчч",1,1,1,1,-1,-1,0,0.2945205479452055,0.0547945205479452
478,2015-12-11 10:03:01,11.0,10.0,12.0,michellearry,RT @SickEvilF__K69: Pulp XMas #RuinAChristmasMovie https://t.co/hlcWfT1bnY,-1,-1,-1,-1,-1,-1,0,0.24324324324324326,0.21621621621621623
479,2015-10-24 00:09:00,24.0,0.0,10.0,Alen_Gaevic,@TheKubliest you and Alex are visiting someone?,1,1,1,1,1,1,0,0.1702127659574468,0.06382978723404255
480,2016-07-20 07:21:36,20.0,7.0,7.0,blackmattersus,Should ‘Blue Lives’ Matter More Than Black Lives? https://t.co/nr6Kxg0KJF,-1,-1,-1,-1,-1,-1,0,0.2465753424657534,0.1643835616438356
481,2015-08-19 07:20:00,19.0,7.0,8.0,naddiesconnect,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,0.136986301369863,0.2876712328767123
482,2015-06-08 21:53:59,8.0,21.0,6.0,anthonywoodboy,"RT @CIA: 1943 - 1946: John joined the @USArmy as an intel officer &amp; expert on Japan’s military forces &amp; served in the Pacific Theater.
#InM…",-1,-1,1,-1,-1,-1,0,0.31543624161073824,0.09395973154362416
483,2016-10-10 14:02:36,10.0,14.0,10.0,jmscoxxx,"RT @3DzD: #BetterAlternativeToDebates
#WorldMentalHealthDay 
#TrumpIsNoLaughingMatter #TrumpTapes #debate #CatsAgainstTrump… ",-1,-1,-1,-1,-1,-1,0,0.152,0.176
484,2011-07-06 19:54:00,6.0,19.0,7.0,LoveRovaa,Me and broke bitches don't get along!,1,1,-1,1,-1,-1,0,0.21621621621621623,0.02702702702702703
485,2012-02-21 11:25:00,21.0,11.0,2.0,Vaaderrr,@MrBeanerCop @BiscuitsGO you can trade it for keys and get whatever item you want,1,-1,-1,1,1,1,0,0.18518518518518517,0.07407407407407407
486,2016-12-19 19:44:15,19.0,19.0,12.0,brianaregland,RT @notoriouslyeve: anybody got a place in ATL for me to stay at! LOL! https://t.co/PcCz4BYujo,-1,-1,-1,-1,-1,-1,0,0.2553191489361702,0.1276595744680851
487,2016-02-05 11:17:31,5.0,11.0,2.0,mil0blake,@marcthiessen #PatriotsMarchOnDC Contact: Web►https://t.co/SQAVlM7EYl Donate►https://t.co/HURaw2XLza #tcot #ccot #2A https://t.co/rIkHr7ZQOw,-1,-1,-1,-1,-1,-1,1,0.25,0.18571428571428572
488,2015-10-11 17:51:00,11.0,17.0,10.0,lizasoberaWOW,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,0.136986301369863,0.2876712328767123
489,2011-09-30 15:16:00,30.0,15.0,9.0,queencacti,"@natashalnei and I quote @LulitaAnn ""PFFFTSH, gurrrl.. I knOw Spanish!"" _Щчв_Щ_ђ_Щчв_Щчд",1,1,1,1,1,-1,0,0.38636363636363635,0.14772727272727273
490,2015-03-17 16:41:58,17.0,16.0,3.0,johnbranchh,The world stops and rolls again,-1,1,1,1,1,1,0,0.16129032258064516,0.03225806451612903
491,2016-09-19 09:50:31,19.0,9.0,9.0,specialaffair,Denmark edges closer to snap election as parties feud over tax cuts  #news,-1,-1,-1,-1,-1,-1,0,0.1891891891891892,0.013513513513513514
492,2015-05-10 08:39:00,10.0,8.0,5.0,sava_jo_19,"When you're driving home from school and ""perfect"" comes on the radio‰ќ_•ьЏ (I almst wrecked the car) #voteonedirection https://t.co/LXFzH5d5BE",1,1,1,1,1,1,2,0.25874125874125875,0.055944055944055944
493,2017-07-12 03:22:36,12.0,3.0,7.0,paulinett,RT @jordanjarmin: I love you @LILBTHEBASEDGOD https://t.co/uxXKUYw8fI,-1,-1,-1,-1,-1,-1,0,0.21739130434782608,0.3333333333333333
494,2009-07-23 05:20:00,23.0,5.0,7.0,diddoss,"Join me on #WowApp ‰ЫТ #PowerOfSharing to connect, communicate and contribute: https://t.co/KoZuF6CWyR",1,1,1,1,1,1,0,0.23529411764705882,0.11764705882352941
495,2012-08-07 23:53:00,7.0,23.0,8.0,thelookbyV,"Laying down, sick in bed, and totally do not look like this... But a girl can dream. Photo by‰Ы_ https://t.co/d8MXUBys4l",1,1,1,1,1,-1,0,0.2916666666666667,0.058333333333333334
496,2013-10-25 08:13:00,25.0,8.0,10.0,ellie_miley,"@Forever21Help I ordered some clothes on the 21st and they still haven't arrived yet and the tracker says 'new', is there a problem with it?",1,1,1,1,1,1,0,0.24285714285714285,0.02142857142857143
497,2011-11-15 13:13:00,15.0,13.0,11.0,fearlesstrouble,"You and I walk a fragile line
I have known it all this time
But I never thought I'd live to see it break https://t.co/qqqVyGeXtN",1,1,1,1,1,-1,0,0.234375,0.078125
498,2017-01-02 05:15:36,2.0,5.0,1.0,ryanmaxwell_1,"RT @Pamela_Moore13: THANK YOU OBAMA! FOR YOUR LEGACY! FOR ALL!

Professor Stephen Cohen: ""We are in an exceedingly dangerous relationship w…",-1,-1,-1,-1,-1,-1,1,0.23943661971830985,0.28169014084507044
499,2016-08-29 03:01:37,29.0,3.0,8.0,dallastopnews,"Texas police surprise slain officer's kids on first day of school
#Amazing #GoodDeeds https://t.co/3N4jFdiaLG",-1,-1,-1,-1,-1,-1,0,0.21100917431192662,0.07339449541284404
500,2010-05-24 07:31:00,24.0,7.0,5.0,nechristian,Chapel this week Tues- @milesw and Fri- @theohudalla  #grow #seek #learn #worship #celebrate #chapelNC @StudentLifeNC,1,1,1,1,1,1,0,0.2222222222222222,0.07692307692307693
501,2008-10-17 19:41:00,17.0,19.0,10.0,klysha,@JeauxAlejandro actually the lowest level probably means you're damn near employable and/or your manager probably hates you,1,1,1,1,1,1,0,0.15447154471544716,0.016260162601626018
502,2016-10-18 15:13:51,18.0,15.0,10.0,paulinett,RT @Toya_CEO: @RhiannonKWY @LoverSalsa @ILoveMyWife0007 @oscardagrouch77 @Batmanmalik Good morning my friend!☀️🌞,-1,-1,-1,-1,-1,-1,0,0.25,0.16071428571428573
503,2015-09-22 02:35:00,22.0,2.0,9.0,elizasoberano11,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,2,0.136986301369863,0.2876712328767123
504,2016-11-16 15:49:50,16.0,15.0,11.0,traceyhappymom,RT @dethgrimm: #ItsUnacceptableTo be a brain thief in the mindtaker's court. https://t.co/sYrey70rKm,-1,-1,-1,-1,-1,-1,0,0.23,0.07
